Age1,Age2,Age3,Edu1,Edu2,Edu3,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0
